name,url,salary,id
Mobile application security specialist/Специалист по анализу защищённости/IOS Реверс инженер,https://hh.ru/vacancy/71934269,,71934269
Data Engineer (DWH),https://hh.ru/vacancy/78994542,200000,78994542
Data Engineer,https://hh.ru/vacancy/76945904,,76945904
Application Security инженер (практика SAST),https://hh.ru/vacancy/78956671,,78956671
Инженер DevOps,https://hh.ru/vacancy/78976080,,78976080
Data Engineer (Senior),https://hh.ru/vacancy/78586005,,78586005
Devops-инженер,https://hh.ru/vacancy/78468552,5000,78468552
Senior Python developer,https://hh.ru/vacancy/78618526,,78618526
Python Middle+/Senior Developer,https://hh.ru/vacancy/78406480,,78406480
Data Engineer (Big Data),https://hh.ru/vacancy/78273747,,78273747
Team Lead Python разработчик (Биометрия),https://hh.ru/vacancy/75525321,,75525321
SDET Python (Next Generation Firewall),https://hh.ru/vacancy/79080806,,79080806
Senior Python Developer,https://hh.ru/vacancy/79122728,,79122728
Python разработчик / DevOps инженер в SberTech,https://hh.ru/vacancy/79064662,,79064662
Ведущий программист Linux С/Python,https://hh.ru/vacancy/79087991,,79087991
Ведущий программист Linux С/Python,https://hh.ru/vacancy/79093712,,79093712
"Full stack Python, JavaScript",https://hh.ru/vacancy/69181729,,69181729
Python developer (middle),https://hh.ru/vacancy/79120764,,79120764
Devops k8s,https://hh.ru/vacancy/76910798,,76910798
Аналитик данных/Middle Data scientist (Computer Vision),https://hh.ru/vacancy/77557350,,77557350
Python Senior Full-stack Developer,https://hh.ru/vacancy/77321364,,77321364
Data DevOps Engineer,https://hh.ru/vacancy/77330018,,77330018
Ведущий разработчик ПО в области облачных технологий,https://hh.ru/vacancy/68317619,250000,68317619
Tech Lead Python,https://hh.ru/vacancy/79120520,,79120520
Разработчик распределенных приложений (DevOps),https://hh.ru/vacancy/78935697,,78935697
Data Scientist R&D,https://hh.ru/vacancy/79112858,150000,79112858
Software Python Developer in Tests/SDET,https://hh.ru/vacancy/79121189,,79121189
DevOps инженер,https://hh.ru/vacancy/78816765,,78816765
Product Analyst,https://hh.ru/vacancy/77939145,,77939145
Database administrator/DBA PostgreSQL,https://hh.ru/vacancy/78394301,,78394301
Middle | Senior Python разработчик,https://hh.ru/vacancy/73328848,,73328848
Аналитик - математик,https://hh.ru/vacancy/77056705,,77056705
Разработчик на Go и Python в команду платформы платёжного шлюза,https://hh.ru/vacancy/78023577,,78023577
Devops Engineer (централизованное PaaS решение для команд разработки),https://hh.ru/vacancy/76164071,,76164071
Руководитель отдела разработки (backend/python),https://hh.ru/vacancy/77237581,,77237581
Senior Python Developer,https://hh.ru/vacancy/79121323,,79121323
Разработчик C++/Математик,https://hh.ru/vacancy/78684523,,78684523
Deep Learning Engineer (Маруся),https://hh.ru/vacancy/44531061,,44531061
Python Senior Full-stack Developer,https://hh.ru/vacancy/79084640,,79084640
Разработчик SQL/Аналитик,https://hh.ru/vacancy/77962951,,77962951
Senior Python developer (MTS AI),https://hh.ru/vacancy/77551628,,77551628
NLP Engineer (Цифровой ассистент),https://hh.ru/vacancy/76009705,,76009705
Data Scientist,https://hh.ru/vacancy/79115973,,79115973
Data Engineer,https://hh.ru/vacancy/79111005,,79111005
Программист-исследователь (проект Поиск),https://hh.ru/vacancy/70348054,,70348054
"Software Development Engineer in Test (SDET) [Python, Linux]",https://hh.ru/vacancy/79120249,,79120249
Инженер-аналитик,https://hh.ru/vacancy/79114373,,79114373
Python разработчик (Северсталь Диджитал),https://hh.ru/vacancy/77918066,,77918066
Data Scientist,https://hh.ru/vacancy/79028437,,79028437
Data аналитик,https://hh.ru/vacancy/78675069,,78675069
Research Developer (Performance Analysis - Windows),https://hh.ru/vacancy/76225190,,76225190
Deep Learning Engineer (NLP),https://hh.ru/vacancy/71574774,,71574774
Специалист по интеллектуальному анализу данных,https://hh.ru/vacancy/79121680,,79121680
Data scientist (Персонализация),https://hh.ru/vacancy/54829296,,54829296
MLOps,https://hh.ru/vacancy/78639967,,78639967
Инженер Linux (отдел разработки ОС),https://hh.ru/vacancy/79002673,150000,79002673
Портфельный риск-аналитик/Data analyst,https://hh.ru/vacancy/79050201,,79050201
Data Engineer (VK Cloud),https://hh.ru/vacancy/79114543,,79114543
IT Специалист/Data Science Engineer,https://hh.ru/vacancy/78329582,,78329582
DevOps инженер (Middle/Middle+),https://hh.ru/vacancy/77841990,,77841990
Data scientist (направление разработки программных инструментов MLOps/ModelOps),https://hh.ru/vacancy/79089106,,79089106
Инженер-программист (middle+/senior) на задачи машинного обучения Machine Learning Engineer,https://hh.ru/vacancy/79020361,150000,79020361
Python Team Lead / Руководитель backend разработки (в аккредитованную ИТ компанию),https://hh.ru/vacancy/48216332,,48216332
Data scientist (коллекшн),https://hh.ru/vacancy/79114600,,79114600
Senior Python Developer (в аккредитованную ИТ компанию),https://hh.ru/vacancy/42615019,,42615019
ML Engineer,https://hh.ru/vacancy/79049832,,79049832
Менеджер по маркетинговым исследованиям со знанием SQL/Python,https://hh.ru/vacancy/73860667,,73860667
Middle Data / ML Engineer (Автокоммуникации),https://hh.ru/vacancy/76775596,,76775596
"Middle python разработчик в AI-стартап, удаленно (part-time)",https://hh.ru/vacancy/78999868,,78999868
BackEnd разработчик,https://hh.ru/vacancy/79023622,,79023622
PostgreSQL Reliability Engineer,https://hh.ru/vacancy/79006673,,79006673
TeamLead Python (remote),https://hh.ru/vacancy/78422906,,78422906
"Junior DevOps Инженер (гибрид, Москва)",https://hh.ru/vacancy/78981885,60000,78981885
Data scientist (RecSys),https://hh.ru/vacancy/75981474,,75981474
Senior SDET (Python),https://hh.ru/vacancy/77543281,,77543281
ML-разработчик,https://hh.ru/vacancy/78721844,,78721844
Middle data scientist NLP,https://hh.ru/vacancy/79008198,,79008198
Python-разработчик в Цифровые поверхности Салют (Сценарная разработка),https://hh.ru/vacancy/75888105,,75888105
Senior Data Scientist,https://hh.ru/vacancy/78471224,,78471224
Middle Python developer,https://hh.ru/vacancy/76868710,,76868710
Data scientist / Аналитик риск-моделей,https://hh.ru/vacancy/77181469,120000,77181469
Инженер по автоматическому тестированию (myTarget),https://hh.ru/vacancy/79016658,,79016658
Senior Python разработчик в команду Databases Platform,https://hh.ru/vacancy/78664487,,78664487
Team Lead Python (Департамент Информационной безопасности),https://hh.ru/vacancy/78856526,,78856526
Middle python developer,https://hh.ru/vacancy/79008330,,79008330
"Инженер по автоматизированному тестированию (Python, удаленка)",https://hh.ru/vacancy/78984480,,78984480
Data Engineer (Hadoop),https://hh.ru/vacancy/79010531,,79010531
Data Engineer,https://hh.ru/vacancy/77767767,,77767767
Senior Python Engineer в инфраструктуру поиска,https://hh.ru/vacancy/75887253,,75887253
Middle/Senior Data scientist (Computer Vision),https://hh.ru/vacancy/79012262,,79012262
Senior Python разработчик в SberDevices,https://hh.ru/vacancy/79009024,,79009024
ML\Python Developer,https://hh.ru/vacancy/78937320,,78937320
DevOps инженер (Bigdata),https://hh.ru/vacancy/75829622,,75829622
BI-Аналитик,https://hh.ru/vacancy/77991683,,77991683
"Backend разработчик Middle +, Senior (Python)",https://hh.ru/vacancy/77987153,200000,77987153
Data инженер,https://hh.ru/vacancy/77833232,,77833232
Golang/Python Разработчик,https://hh.ru/vacancy/78946465,,78946465
Middle/Senior Python Developer,https://hh.ru/vacancy/78981812,,78981812
Data Scientist (Рекомендательные системы),https://hh.ru/vacancy/68115103,,68115103
Data Scientist,https://hh.ru/vacancy/78976610,,78976610
Python-разработчик / DevOps / Автоматизатор,https://hh.ru/vacancy/78955751,,78955751
Senior Python developer (GLaDOS),https://hh.ru/vacancy/78955089,,78955089
Data analyst (Middle),https://hh.ru/vacancy/78996156,,78996156
Data Engineer/Data Analyst в команду CSI/NPS,https://hh.ru/vacancy/78960197,,78960197
Backend разработчик python (middle/senior),https://hh.ru/vacancy/78944542,,78944542
"Эксперт (SQL, Python) в отдел разработки систем принятия кредитного решения",https://hh.ru/vacancy/74238599,,74238599
Data Engineer,https://hh.ru/vacancy/72312345,,72312345
Team Lead Python,https://hh.ru/vacancy/75910812,,75910812
Software Development Engineer in Test (Python),https://hh.ru/vacancy/78357490,,78357490
Разработчик (Программирование торговых стратегий для криптобирж / Algotrading / HFT),https://hh.ru/vacancy/78972007,,78972007
Data инженер,https://hh.ru/vacancy/78961917,,78961917
Старший разработчик Python (аналитическая платформа),https://hh.ru/vacancy/75769974,,75769974
Middle / Senior Python developer (ML),https://hh.ru/vacancy/78900806,,78900806
Senior Python/Go разработчик (PT Blackbox),https://hh.ru/vacancy/78197552,,78197552
Data scientist (Middle+\Senior),https://hh.ru/vacancy/76939405,,76939405
Data Scientist (Middle),https://hh.ru/vacancy/78959208,,78959208
Team Lead разработки (Python),https://hh.ru/vacancy/77751628,,77751628
Data Engineer,https://hh.ru/vacancy/78272299,,78272299
Аналитик данных (ОРД),https://hh.ru/vacancy/78885651,,78885651
Data Scientist (Senior),https://hh.ru/vacancy/78959033,,78959033
Data Engineer (ДАДМ),https://hh.ru/vacancy/78937116,,78937116
QA Lead Python,https://hh.ru/vacancy/78892134,280000,78892134
Fullstack разработчик Python,https://hh.ru/vacancy/78861056,,78861056
Data analyst/ Data Scientist  (удаленно),https://hh.ru/vacancy/77774476,,77774476
Менеджер по автоматизации/Разработчик (SQL/VBA/Python),https://hh.ru/vacancy/71223138,,71223138
Data Engineer,https://hh.ru/vacancy/76291546,,76291546
Аналитик-разработчик,https://hh.ru/vacancy/78844346,,78844346
Data Engineer,https://hh.ru/vacancy/78959480,,78959480
Python Developer (KATA),https://hh.ru/vacancy/76804927,,76804927
AntiFraud Data Analyst,https://hh.ru/vacancy/78898370,,78898370
"Инженер по автоматизации тестирования, Python, API, Ozon Bank",https://hh.ru/vacancy/78959227,,78959227
"Разработчик отчётности (Python Django/PostgreSQL, Oracle PL/SQL)",https://hh.ru/vacancy/76164417,,76164417
Разработчик бэкенда на Python в Вертикали,https://hh.ru/vacancy/76831391,,76831391
"Senior ML Engineer (""Поиск"")",https://hh.ru/vacancy/77992688,,77992688
Python Team lead (CloudHalo),https://hh.ru/vacancy/78830377,,78830377
Data Scientist (Геоаналитика),https://hh.ru/vacancy/78896775,,78896775
Junior Data Scientist (сопровождение процесса разработки и использования моделей),https://hh.ru/vacancy/77907673,,77907673
Python-разработчик,https://hh.ru/vacancy/78838620,,78838620
Back-end developer,https://hh.ru/vacancy/78854337,200000,78854337
Python разработчик (backend),https://hh.ru/vacancy/78887375,,78887375
Data Analyst/Data engineer,https://hh.ru/vacancy/78908230,,78908230
Инженер-программист,https://hh.ru/vacancy/78823807,,78823807
Data Engineer,https://hh.ru/vacancy/77772473,,77772473
Python Tech Lead,https://hh.ru/vacancy/72008831,,72008831
Python-разработчик,https://hh.ru/vacancy/75700571,,75700571
Lead QA (Python),https://hh.ru/vacancy/75665602,,75665602
Python Developer Team Lead,https://hh.ru/vacancy/78903542,,78903542
ML-разработчик в группу качества геопоиска,https://hh.ru/vacancy/78955746,,78955746
Data Engineer,https://hh.ru/vacancy/78911120,,78911120
Middle Data Scientist,https://hh.ru/vacancy/78891888,,78891888
DevOps (SberLB) специалист,https://hh.ru/vacancy/78855384,200000,78855384
"Автор программы ""Python-разработчик"" в Яндекс Практикум",https://hh.ru/vacancy/78822286,,78822286
ML разработчика (NLP),https://hh.ru/vacancy/76975998,,76975998
Data Engineer Lead / Дата инженер,https://hh.ru/vacancy/78852846,300000,78852846
Data Scientist,https://hh.ru/vacancy/78672191,,78672191
ML OPS инженер,https://hh.ru/vacancy/78911110,,78911110
Middle/Senior Python Developer,https://hh.ru/vacancy/54374423,,54374423
Senior/middle Data Scientist,https://hh.ru/vacancy/78894061,,78894061
Product Analyst,https://hh.ru/vacancy/78564181,,78564181
"Middle Backend-разработчик (Python, Django)",https://hh.ru/vacancy/78916771,,78916771
Python-разработчик,https://hh.ru/vacancy/71525700,,71525700
Python Developer (SOC),https://hh.ru/vacancy/78826705,,78826705
Python Developer в омниканальные контактные центры,https://hh.ru/vacancy/78884772,,78884772
SDET Python (Network Traffic Analyzer),https://hh.ru/vacancy/78813720,,78813720
Data Engineer,https://hh.ru/vacancy/78856764,,78856764
SDET/Software Development Engineer in Test (Python),https://hh.ru/vacancy/76091264,,76091264
ML разработчик,https://hh.ru/vacancy/78893721,,78893721
SDET Python (Kaspersky Security Virtual Environments Agent Protection),https://hh.ru/vacancy/78909351,,78909351
ML-engineer,https://hh.ru/vacancy/55441562,,55441562
Senior Python developer,https://hh.ru/vacancy/67540644,,67540644
Data Scientist,https://hh.ru/vacancy/78834164,,78834164
Аналитик данных,https://hh.ru/vacancy/78855322,,78855322
Python Developer,https://hh.ru/vacancy/78800206,,78800206
Системный администратор Linux (remote),https://hh.ru/vacancy/78409340,,78409340
Разработчик Python (middle+|senior),https://hh.ru/vacancy/78084429,,78084429
Data/ML Engineer,https://hh.ru/vacancy/78829956,,78829956
Senior Data Scientist,https://hh.ru/vacancy/78883015,,78883015
Senior / Lead Python-разработчик,https://hh.ru/vacancy/77073264,,77073264
Senior/Lead Python-разработчик,https://hh.ru/vacancy/77869419,,77869419
"Старший инженер по автоматизации тестирования Python, ERP и учётные системы, Мetazon",https://hh.ru/vacancy/78913350,,78913350
Аналитик-разработчик в антифрод Такси,https://hh.ru/vacancy/78045054,,78045054
Senior Python developer (DDI),https://hh.ru/vacancy/76972714,,76972714
DevOps инженер,https://hh.ru/vacancy/76768258,,76768258
ML Engineer / python-разработчик (Маркетинг AI),https://hh.ru/vacancy/78841904,,78841904
Разработчик Qt,https://hh.ru/vacancy/78834520,,78834520
Data Scientist (DMAG),https://hh.ru/vacancy/77316163,,77316163
Data Engineer направления разработки витрин данных,https://hh.ru/vacancy/78843112,,78843112
Senior Python разработчик [Группа системных сервисов],https://hh.ru/vacancy/77280519,,77280519
Старший аналитик / Senior Analyst,https://hh.ru/vacancy/78198177,,78198177
Data Engineer (Ранжирование),https://hh.ru/vacancy/75525600,,75525600
ML-разработчик в группу исследований машинного обучения,https://hh.ru/vacancy/78815545,,78815545
Data engineer,https://hh.ru/vacancy/78830715,,78830715
ML OPS инженер,https://hh.ru/vacancy/78076639,,78076639
Разработчик ML алгоритмов в области рекомендательных систем,https://hh.ru/vacancy/78823341,,78823341
Machine learning engineer,https://hh.ru/vacancy/76000617,,76000617
Ведущий ГИС разработчик,https://hh.ru/vacancy/78841804,,78841804
Аналитик-разработчик SQL,https://hh.ru/vacancy/78838624,,78838624
Аналитик продукта / данных (Автокоммуникации),https://hh.ru/vacancy/76974877,,76974877
ML-разработчик в геопоиск,https://hh.ru/vacancy/78796750,,78796750
Data Scientist,https://hh.ru/vacancy/77737078,,77737078
Data Engineer в команду Search Quality,https://hh.ru/vacancy/78821349,,78821349
Data Scientist,https://hh.ru/vacancy/78762450,,78762450
Python/Golang разработчик (Решения для моделирования),https://hh.ru/vacancy/76225027,,76225027
Разработчик машинного обучения в Алису,https://hh.ru/vacancy/78815516,,78815516
Python developer,https://hh.ru/vacancy/78767376,,78767376
MLOps engineer,https://hh.ru/vacancy/77734476,,77734476
Python разработчик,https://hh.ru/vacancy/77559064,,77559064
Data Scientist / Дата-сайентист,https://hh.ru/vacancy/78769739,,78769739
Разработчик на Python в команду отчётности DWH Фантеха,https://hh.ru/vacancy/78767383,,78767383
ML инженер/MLOps,https://hh.ru/vacancy/78757033,,78757033
ML-разработчик в Карты,https://hh.ru/vacancy/78796745,,78796745
Разработчик на Python в команду инфраструктуры В2В в Лавку,https://hh.ru/vacancy/78794870,,78794870
Python Developer,https://hh.ru/vacancy/78736500,,78736500
Python Developer,https://hh.ru/vacancy/78736325,,78736325
Python разработчик senior,https://hh.ru/vacancy/78787651,,78787651
Python Developer,https://hh.ru/vacancy/78705518,,78705518
Python developer,https://hh.ru/vacancy/78715475,,78715475
Data Scientist (Computer Vision),https://hh.ru/vacancy/77408771,,77408771
Data Scientist middle/senior,https://hh.ru/vacancy/78758907,,78758907
"Разработчик Python (Департамент ""Операционная деятельность"")",https://hh.ru/vacancy/78690730,,78690730
Senior Python разработчик (PT NAD),https://hh.ru/vacancy/77824113,,77824113
Data Engineer / Инженер данных,https://hh.ru/vacancy/77496490,,77496490
Data-инженер (DWH) / Разработчик SQL + Python,https://hh.ru/vacancy/78721561,,78721561
Data Engineer,https://hh.ru/vacancy/77846851,,77846851
Python/Golang разработчик,https://hh.ru/vacancy/78685915,,78685915
Junior Data Engineer,https://hh.ru/vacancy/78662110,,78662110
Python developer (KSMG),https://hh.ru/vacancy/77668231,,77668231
Middle/Senior Python Developer (Django) [Кибербезопасность],https://hh.ru/vacancy/78684910,,78684910
"Разработчик Go, Анализ текста (DS/NLP)",https://hh.ru/vacancy/78738195,,78738195
Middle/Senior Python Developer (Data Engineering) [Кибербезопасность],https://hh.ru/vacancy/78685697,,78685697
Аналитик SOC,https://hh.ru/vacancy/78662979,,78662979
Senior QA Automation (Python),https://hh.ru/vacancy/76451004,,76451004
Разработчик инфраструктурных сервисов,https://hh.ru/vacancy/78753030,,78753030
Аналитик данных / Data Analyst,https://hh.ru/vacancy/78769543,,78769543
"Разработчик ETL(Hadoop/Python/SQL), senior",https://hh.ru/vacancy/78750963,,78750963
Python Backend Developer (Senior/Remote),https://hh.ru/vacancy/77415346,,77415346
Middle/Senior Python Developer [Кибербезопасность],https://hh.ru/vacancy/78685287,,78685287
Data Scientist / ML-инженер,https://hh.ru/vacancy/78680130,,78680130
Разработчик-исследователь / Data Scientist в Data Office,https://hh.ru/vacancy/78736467,,78736467
ML Engineer,https://hh.ru/vacancy/78750012,,78750012
Senior Python Developer,https://hh.ru/vacancy/73452481,,73452481
Middle fullstack разработчик (Python/JS),https://hh.ru/vacancy/77612817,,77612817
QA Automation Python specialist,https://hh.ru/vacancy/78643501,,78643501
Аналитик данных ML - Data Science,https://hh.ru/vacancy/78683099,,78683099
Data Engineer/ML Engineer Sber AI lab,https://hh.ru/vacancy/78730030,,78730030
Senior Python Разработчик,https://hh.ru/vacancy/77126191,,77126191
Tech Lead Python в сервис CloudQuota,https://hh.ru/vacancy/78723296,,78723296
Data Scientist (HR-модели),https://hh.ru/vacancy/78740551,,78740551
Senior DevOps специалист,https://hh.ru/vacancy/78660448,,78660448
QA Automation Engineer (Python/Robot Framework),https://hh.ru/vacancy/78756176,,78756176
QA Automation (Python),https://hh.ru/vacancy/78628217,,78628217
Разработчик алгоритмов,https://hh.ru/vacancy/78726425,,78726425
Middle+/Senior Python developer,https://hh.ru/vacancy/78725958,,78725958
"Senior Python Developer Enabled Platform (IAM, Billing, Security, MTS AI)",https://hh.ru/vacancy/78638779,300000,78638779
Fullstack Python Developer / Python Разработчик,https://hh.ru/vacancy/76399952,,76399952
Data Scientist (MyTracker),https://hh.ru/vacancy/78642657,,78642657
Python-разработчик,https://hh.ru/vacancy/78587555,,78587555
Data Scientist (ML Space),https://hh.ru/vacancy/78707376,,78707376
Python разработчик,https://hh.ru/vacancy/77409814,,77409814
Python Developer,https://hh.ru/vacancy/78593700,,78593700
Middle Python Developer,https://hh.ru/vacancy/77558132,,77558132
Разработчик/аналитик хранилищ данных (Общеплатформенные сервисы),https://hh.ru/vacancy/76739614,,76739614
Senior python developer,https://hh.ru/vacancy/78607861,,78607861
Senior Backend Python Developer Audiogram (MTS AI),https://hh.ru/vacancy/76813506,,76813506
Data engineer (Python Hadoop Spark),https://hh.ru/vacancy/78652981,,78652981
Teamlead Python developer,https://hh.ru/vacancy/76410649,,76410649
Data Scientist в команду CVM AI,https://hh.ru/vacancy/78686420,,78686420
Middle/Senior Python developer [Геоэффект],https://hh.ru/vacancy/78655475,,78655475
Senior Python Developer (Remote),https://hh.ru/vacancy/78643302,,78643302
Разработчик Python (Middle/ Senior),https://hh.ru/vacancy/75983780,,75983780
Senior Python Developer (remote),https://hh.ru/vacancy/78589626,3500,78589626
Middle Python Developer,https://hh.ru/vacancy/78176096,,78176096
Senior Python developer,https://hh.ru/vacancy/77545342,,77545342
Middle data analyst,https://hh.ru/vacancy/78686565,,78686565
"Инженер-программист-математик, ГНСС/GPS",https://hh.ru/vacancy/78611894,,78611894
Data Scientist,https://hh.ru/vacancy/78656512,,78656512
Data Scientist в команду Товарных Рекомендаций,https://hh.ru/vacancy/78692078,,78692078
Senior Python Developer,https://hh.ru/vacancy/77445054,,77445054
"Data Scientist, Товарные рекомендации",https://hh.ru/vacancy/78120333,,78120333
Data Scientist,https://hh.ru/vacancy/78627603,,78627603
Middle Python Developer,https://hh.ru/vacancy/78642894,,78642894
Data analyst,https://hh.ru/vacancy/75628514,,75628514
Data Engineer junior +,https://hh.ru/vacancy/77432992,,77432992
Data Scientist/ML,https://hh.ru/vacancy/77480809,,77480809
Рython developer,https://hh.ru/vacancy/76774389,,76774389
Data Engineer,https://hh.ru/vacancy/78634572,,78634572
Программист AI/ML,https://hh.ru/vacancy/78642754,,78642754
ML Developer NLP (речевая аналитика) MTS AI,https://hh.ru/vacancy/78034294,,78034294
Data Analyst,https://hh.ru/vacancy/78668714,,78668714
Инженер-программист математик,https://hh.ru/vacancy/77806185,170000,77806185
"Data Scientist, Ранжирование поиска",https://hh.ru/vacancy/67411146,,67411146
"Data Scientist, Поисковые подсказки",https://hh.ru/vacancy/77132650,,77132650
Продуктовый аналитик (ВКонтакте для бизнеса),https://hh.ru/vacancy/78634286,,78634286
Вирусный аналитик/Malware Analyst,https://hh.ru/vacancy/78604754,,78604754
Data Scientist (Почта),https://hh.ru/vacancy/75546387,,75546387
Data Scientist,https://hh.ru/vacancy/76461371,,76461371
Data Scientist Time Series,https://hh.ru/vacancy/78579825,,78579825
Senior Data Analyst,https://hh.ru/vacancy/78609928,200000,78609928
Middle Python developer (remote),https://hh.ru/vacancy/77404488,,77404488
"Middle/Senior Python Developer, Группа цифровых технологий (Digital)",https://hh.ru/vacancy/77395554,,77395554
Data Engineer (Мy Tracker),https://hh.ru/vacancy/78580878,,78580878
Системный разработчик отдела разработки клиентской части (VDI),https://hh.ru/vacancy/74416875,,74416875
"Senior Data Scientist, Анализ текста (DS/NLP)",https://hh.ru/vacancy/78042103,,78042103
Data Engineer (группа машинного обучения),https://hh.ru/vacancy/77536408,,77536408
Python Developer (автоматизация сетей передачи данных),https://hh.ru/vacancy/78555712,,78555712
Data Scientist,https://hh.ru/vacancy/78570367,,78570367
Data Scientist,https://hh.ru/vacancy/77656659,,77656659
MlOps engineer,https://hh.ru/vacancy/78624057,,78624057
Senior fullstack разработчик (Python/JS),https://hh.ru/vacancy/77613746,,77613746
Middle+/Senior Backend developer (Python),https://hh.ru/vacancy/78557048,,78557048
ML Engineer,https://hh.ru/vacancy/78571784,,78571784
Middle OpenStack Python,https://hh.ru/vacancy/75726638,,75726638
Middle/Senior Data Scientist (Operations),https://hh.ru/vacancy/77472643,,77472643
Python-разработчик,https://hh.ru/vacancy/76971042,,76971042
Разработчик (Python) систем целевого маркетинга,https://hh.ru/vacancy/78527686,,78527686
Инженер по автоматизированному тестированию (Python),https://hh.ru/vacancy/78396467,,78396467
Senior OpenStack Python specialist,https://hh.ru/vacancy/75725924,,75725924
Разработчик Python/Django (middle),https://hh.ru/vacancy/78460886,,78460886
"Middle Python Developer в команду Data Catalog, платформа ML Space",https://hh.ru/vacancy/71902627,,71902627
Инженер по автоматизированному тестированию на Python,https://hh.ru/vacancy/78530746,,78530746
Главный разработчик Python,https://hh.ru/vacancy/78421936,,78421936
Разработчик Python (Middle+),https://hh.ru/vacancy/78398403,,78398403
Специалист по автоматизации/Разработчик (SQL/VBA/Python),https://hh.ru/vacancy/77080309,,77080309
Python Developer в команду PIM-системы,https://hh.ru/vacancy/78447711,,78447711
Математик-программист,https://hh.ru/vacancy/76225619,,76225619
Аналитик данных / Data Scientist,https://hh.ru/vacancy/78405363,150000,78405363
Senior Python разработчик,https://hh.ru/vacancy/77206360,,77206360
Devops инженер,https://hh.ru/vacancy/78526808,100000,78526808
Data Scientist,https://hh.ru/vacancy/78524520,,78524520
TechLead Python,https://hh.ru/vacancy/78374313,,78374313
Эксперт разработки тестовых заданий (Python-разработчик),https://hh.ru/vacancy/78357251,,78357251
TechLead Python,https://hh.ru/vacancy/78365947,,78365947
QA Automation Engineer (python),https://hh.ru/vacancy/78347472,,78347472
Senior Python Developer,https://hh.ru/vacancy/73891505,,73891505
Аналитик данных по медиастратегии,https://hh.ru/vacancy/78386603,,78386603
Middle+/Senior Back-end Python Developer,https://hh.ru/vacancy/78493299,,78493299
Инженер-программист (алгоритмист),https://hh.ru/vacancy/78397296,,78397296
Middle Python backend developer (ML Space AI Cloud),https://hh.ru/vacancy/71226010,,71226010
Data Engineer,https://hh.ru/vacancy/78520383,,78520383
Middle/Senior python developer,https://hh.ru/vacancy/73910485,,73910485
Инженер данных / Data Engineer,https://hh.ru/vacancy/77720409,,77720409
Python developer (KATA),https://hh.ru/vacancy/77298455,,77298455
Senior Python разработчик,https://hh.ru/vacancy/75841200,,75841200
QA automation engineer (Python),https://hh.ru/vacancy/78386288,,78386288
Главный аналитик Machine Learning (Python/SAS),https://hh.ru/vacancy/78406445,,78406445
Backend программист (Python),https://hh.ru/vacancy/77147428,120000,77147428
Data Scientist (Predict),https://hh.ru/vacancy/73254140,,73254140
Team Lead/Senior Python Developer (remote),https://hh.ru/vacancy/78363369,300000,78363369
"Преподаватель курса ""Автоматизация тестирования консольных приложений Linux на Python""",https://hh.ru/vacancy/78357244,,78357244
Python Developer middle,https://hh.ru/vacancy/78409194,,78409194
MIddle/Senior Python Backend Developer (Вывод продуктов),https://hh.ru/vacancy/76756653,,76756653
Data Scientist (Senior),https://hh.ru/vacancy/78440207,,78440207
Senior Python Developer (Беспилотные автомобили),https://hh.ru/vacancy/78391638,,78391638
Data Scientist,https://hh.ru/vacancy/78390412,,78390412
Python developer Risk Tech (Cyprus),https://hh.ru/vacancy/78265410,,78265410
ML-Разработчик,https://hh.ru/vacancy/78420887,,78420887
Python Team Lead,https://hh.ru/vacancy/77136977,,77136977
Senior Data Scientist,https://hh.ru/vacancy/78265110,300000,78265110
Machine Learning Engineer,https://hh.ru/vacancy/71140682,,71140682
TeamLead / руководитель команды разработки (Python),https://hh.ru/vacancy/78285377,,78285377
Data Engineer,https://hh.ru/vacancy/78427105,,78427105
ETL разработчик,https://hh.ru/vacancy/77235986,230000,77235986
Старший Python + Go разработчик,https://hh.ru/vacancy/78303727,,78303727
Senior Python Developer,https://hh.ru/vacancy/76849150,,76849150
Senior Python Back-Еnd разработчик в Проект Блокчейна,https://hh.ru/vacancy/77224114,,77224114
Data scientist,https://hh.ru/vacancy/77409086,,77409086
Team Lead Python,https://hh.ru/vacancy/78348100,,78348100
Data Engineer,https://hh.ru/vacancy/77210869,,77210869
Senior Data Scientist,https://hh.ru/vacancy/78043382,,78043382
Data scientist,https://hh.ru/vacancy/78330086,,78330086
Middle Data Scientist (Скоринги Партнерств и ПБД),https://hh.ru/vacancy/76281676,,76281676
Разработчик С++/C# (нейронные сети),https://hh.ru/vacancy/78255400,150000,78255400
Python-разработчик (команда SDN IaaS в VK Cloud),https://hh.ru/vacancy/76234749,,76234749
"Python Developer (заказная разработка, проект ""Маркетинг"") Middle",https://hh.ru/vacancy/76968960,,76968960
Ведущий разработчик Python (Middle/Senior),https://hh.ru/vacancy/76742077,,76742077
Ведущий инженер-программист (разрабатывающее подразделение 5),https://hh.ru/vacancy/67746996,,67746996
ML-engineer (ranking and recs),https://hh.ru/vacancy/76669711,,76669711
Инженер по автоматическому тестированию (MyTarget),https://hh.ru/vacancy/78377457,,78377457
Data Scientist Middle/Senior (Моделирование RnD),https://hh.ru/vacancy/76274433,,76274433
Data scientist,https://hh.ru/vacancy/78373823,,78373823
Веб-аналитик,https://hh.ru/vacancy/78308187,,78308187
Senior Backend Python Developer,https://hh.ru/vacancy/77332374,,77332374
